service,name,id,language,language_code,gender,age,accent,voice_type,style,sample_url,description,category
PlayHT,Anny,anny,English (US),,female,youth,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/anny.wav,,PlayHT
PlayHT,Anthony,anthony,English (US),,male,adult,american,,training,https://peregrine-samples.s3.amazonaws.com/editor-samples/Anthony.wav,,PlayHT
PlayHT,Anthony,s3://voice-cloning-zero-shot/b3def996-302e-486f-a234-172fa0279f0e/anthonysaad/manifest.json,English (US),,male,adult,american,,training,https://peregrine-results.s3.amazonaws.com/O7gXIqEZOQiwA1GStD.mp3,,PlayHT
PlayHT,Anuj Conversational,s3://voice-cloning-zero-shot/6f3decaf-f64f-414a-b16a-f8a1492d28a6/original/manifest.json,Hindi,,male,,indian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Hindi+Anuj+Conversational.wav,,PlayHT
PlayHT,Anuj Narrative,s3://voice-cloning-zero-shot/610e98bb-5c9c-4a98-b390-94d539a77996/original/manifest.json,Hindi,,male,,indian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Hindi+Anuj+Narrative.wav,,PlayHT
PlayHT,April,s3://voice-cloning-zero-shot/9a5deeda-3025-49c5-831a-ac98f86f2a37/aprilsaad/manifest.json,English (US),,female,adult,british,,narrative,https://peregrine-results.s3.amazonaws.com/nbrn3tdfuXIxGn8TIl.mp3,,PlayHT
PlayHT,April,spencer,English (US),,female,adult,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/spencer.wav,,PlayHT
PlayHT,Archie,s3://voice-cloning-zero-shot/ac9e2984-c7bb-44c8-8b6b-5c10728ad5cf/original/manifest.json,English (AU),,male,,australian,,,https://parrot-samples.s3.amazonaws.com/gargamel/Archie.wav,,PlayHT
PlayHT,Ariana,victor,English (US),,female,youth,american,,videos,https://peregrine-samples.s3.amazonaws.com/editor-samples/victor.wav,,PlayHT
PlayHT,Ariana,s3://voice-cloning-zero-shot/f2863f63-5334-4f65-9d30-438feb79c2ec/arianasaad2/manifest.json,English (US),,female,youth,american,,videos,https://peregrine-results.s3.amazonaws.com/KMDCHQcypWHMSSpQUP.mp3,,PlayHT
PlayHT,Arista,s3://voice-cloning-zero-shot/42c41808-0ddb-4674-8965-024a52ad6c8e/original/manifest.json,English (US),,female,youth,american,,,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Arista.mp3,,PlayHT
PlayHT,Arsenio,s3://voice-cloning-zero-shot/65977f5e-a22a-4b36-861b-ecede19bdd65/original/manifest.json,English,,male,,american,,,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Arsenio_Sample.wav,,PlayHT
PlayHT,Arthur,s3://voice-cloning-zero-shot/8ca8c44d-fb2b-4269-abca-4e6748a4a61e/arthursaad/manifest.json,English (US),,male,adult,british,,narrative,https://peregrine-results.s3.amazonaws.com/B7H8TzHvhzdEd9XG3y.mp3,,PlayHT
PlayHT,Arthur,arthur,English (US),,male,adult,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/arthur.wav,,PlayHT
PlayHT,Arthur (Advertising),s3://voice-cloning-zero-shot/509221d8-9e2d-486c-9b3c-97e52d86e63d/arthuradvertisingsaad/manifest.json,English (GB),,male,adult,british,,advertising,https://peregrine-results.s3.amazonaws.com/z05Mb3TymF75TcQnyV.mp3,,PlayHT
PlayHT,Arthur (Advertising),s3://peregrine-voices/arthur ads parrot saad/manifest.json,English (GB),,male,adult,british,,advertising,https://peregrine-samples.s3.amazonaws.com/parrot-samples/arthur+ads.wav,,PlayHT
PlayHT,Arthur (Meditation),s3://voice-cloning-zero-shot/38a41ac2-f574-421c-adb9-ce1bcb6f4a84/arthurmeditationsaad/manifest.json,English (GB),,male,adult,british,,meditation,https://peregrine-results.s3.amazonaws.com/pigeon/1kdv17L92N1otdit39_0.mp3,,PlayHT
PlayHT,Arthur (Meditation),s3://mockingbird-prod/arthur_vo_meditatoin_211f702d-b185-4115-b8b4-801f8130a38d/voices/speaker/manifest.json,English (GB),,male,adult,british,,meditation,https://peregrine-samples.s3.us-east-1.amazonaws.com/editor-samples/arthur_vo_meditation.wav,,PlayHT
PlayHT,Arthur (Narrative),s3://mockingbird-prod/arthur_vo_narrative_a33fd610-73a9-4401-9a78-6b8219c68a9e/voices/speaker/manifest.json,English (GB),,male,adult,british,,narrative,https://peregrine-samples.s3.us-east-1.amazonaws.com/editor-samples/arthur_vo_narrative.wav,,PlayHT
PlayHT,Arthur (Narrative),s3://voice-cloning-zero-shot/0326e8a4-9001-4d92-853b-3a14dd2ea38a/arthurnarrativesaad/manifest.json,English (GB),,male,adult,british,,narrative,https://parrot-samples.s3.amazonaws.com/kettle/arthur%20(narrative).wav,,PlayHT
PlayHT,Arthur (Training),s3://mockingbird-prod/arthur_vo_training_9281c8fd-c7f0-4445-a148-466292d3d329/voices/speaker/manifest.json,English (GB),,male,adult,british,,training,https://peregrine-samples.s3.us-east-1.amazonaws.com/editor-samples/arthur_vo_training.wav,,PlayHT
PlayHT,Arthur (Training),s3://voice-cloning-zero-shot/4bcdf603-fc5f-4040-a6dd-f8d0446bca9d/arthurtrainingsaad/manifest.json,English (GB),,male,adult,british,,training,https://parrot-samples.s3.amazonaws.com/kettle/arthur+(training).wav,,PlayHT
PlayHT,Atlas,s3://voice-cloning-zero-shot/e46b4027-b38d-4d24-b292-38fbca2be0ef/original/manifest.json,English (US),,male,,american,,,https://parrot-samples.s3.amazonaws.com/gargamel/Atlas.wav,,PlayHT
PlayHT,Aubrey,aubrey,English (US),,male,adult,british,,videos,https://peregrine-samples.s3.amazonaws.com/editor-samples/aubrey.wav,,PlayHT
PlayHT,Audrey,s3://voice-cloning-zero-shot/8ceaa707-4141-46c0-a610-4a2014d7ea97/audreysaad/manifest.json,English (US),,female,adult,american,,narrative,https://parrot-samples.s3.amazonaws.com/kettle/audrey.wav,,PlayHT
PlayHT,Audrey,hipolito,English (US),,female,adult,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/hipolito.wav,,PlayHT
PlayHT,Aurora,s3://voice-cloning-zero-shot/5b81dc4c-bf98-469d-96b4-8f09836fb500/aurorasaad/manifest.json,English (US),,female,adult,british,,training,https://peregrine-results.s3.amazonaws.com/CCxudBJ683rCXQviGa.mp3,,PlayHT
PlayHT,Aurora,aurora,English (US),,female,adult,british,,training,https://peregrine-samples.s3.amazonaws.com/editor-samples/Aurora.wav,,PlayHT
PlayHT,Autumn,s3://voice-cloning-zero-shot/ff414883-0e32-4a92-a688-d7875922120d/original/manifest.json,English (US),,female,,american,,,https://parrot-samples.s3.amazonaws.com/gargamel/Autumn.wav,,PlayHT
PlayHT,Axel,s3://voice-cloning-zero-shot/def0cd31-1b8c-486e-82d2-050a0ea2965d/axelsaad/manifest.json,English (US),,male,adult,american,,narrative,https://peregrine-results.s3.amazonaws.com/N5TqVLG8y2deM1e5bQ.mp3,,PlayHT
PlayHT,Axel,axel,English (US),,male,adult,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/Axel.wav,,PlayHT
PlayHT,Ayla (Advertising),s3://mockingbird-prod/ayla_vo_commercials_d66900d5-69f5-476f-9bd6-8eab2936dda3/voices/speaker/manifest.json,English (US),,female,,american,,advertising,https://peregrine-samples.s3.us-east-1.amazonaws.com/editor-samples/ayla_vo_commercials.wav,,PlayHT
PlayHT,Ayla (Advertising),s3://voice-cloning-zero-shot/33e6b76a-7554-48fa-9798-2e6823ab0a10/aylaadvertisingsaad/manifest.json,English (US),,female,,american,,advertising,https://parrot-samples.s3.amazonaws.com/kettle/ayla+(advertising).wav,,PlayHT
PlayHT,Ayla (Expressive),s3://mockingbird-prod/ayla_vo_expressive_16095e08-b9e8-429b-947c-47a75e41053b/voices/speaker/manifest.json,English (US),,female,,american,,narrative,,,PlayHT
PlayHT,Ayla (Meditation),s3://mockingbird-prod/ayla_vo_meditation_d11dd9da-b5f1-4709-95a6-e6d5dc77614a/voices/speaker/manifest.json,English (US),,female,,american,,meditation,https://peregrine-samples.s3.us-east-1.amazonaws.com/editor-samples/ayla_vo_meditation.wav,,PlayHT
PlayHT,Ayla (Meditation),s3://voice-cloning-zero-shot/f741f871-63ad-4207-8278-907aec4e9e50/aylameditationsaad/manifest.json,English (US),,female,,american,,meditation,https://peregrine-results.s3.amazonaws.com/pigeon/XckNBMI3SLc4MqTMcD_0.mp3,,PlayHT
PlayHT,Ayla (Narrative),s3://voice-cloning-zero-shot/483ed913-2817-45cb-b1a2-b79d9bfb2cf8/aylanarrativesaad/manifest.json,English (US),,female,,american,,narrative,https://parrot-samples.s3.amazonaws.com/kettle/ayla+(narrative).wav,,PlayHT
PlayHT,Ayla (Narrative),s3://mockingbird-prod/ayla_vo_narrative_d8199dfd-b50f-40c7-9d99-e203ba5f4152/voices/speaker/manifest.json,English (US),,female,,american,,narrative,https://peregrine-samples.s3.us-east-1.amazonaws.com/editor-samples/ayla_vo_narrative.wav,,PlayHT
PlayHT,Ayla (Training),s3://mockingbird-prod/ayla_vo_training_e6751ca5-e47c-4c4b-ad05-d3a194417600/voices/speaker/manifest.json,English (US),,female,,american,,training,https://peregrine-samples.s3.us-east-1.amazonaws.com/editor-samples/ayla_vo_training.wav,,PlayHT
PlayHT,Baptiste,s3://voice-cloning-zero-shot/1d26f4fe-1d08-4cfe-a7c1-d28e4e913ff9/original/manifest.json,English (FR),,male,,french,,,https://parrot-samples.s3.amazonaws.com/gargamel/Baptiste.wav,,PlayHT
PlayHT,Barry (Advertising),s3://peregrine-voices/barry ads parrot saad/manifest.json,English (AU),,male,,australian,,advertising,https://peregrine-samples.s3.amazonaws.com/parrot-samples/barry+ads.wav,,PlayHT
PlayHT,Barry (Narrative),s3://peregrine-voices/barry narrative parrot saad/manifest.json,English (AU),,male,,australian,,narrative,https://peregrine-samples.s3.amazonaws.com/parrot-samples/barry+narrative.wav,,PlayHT
PlayHT,Benton,s3://voice-cloning-zero-shot/b41d1a8c-2c99-4403-8262-5808bc67c3e0/bentonsaad/manifest.json,English (US),,male,old,american,,videos,https://peregrine-results.s3.amazonaws.com/fPBgu4E0dT9eMkxIe0.mp3,,PlayHT
PlayHT,Benton,benton,English (US),,male,old,american,,videos,https://peregrine-samples.s3.amazonaws.com/editor-samples/benton.wav,,PlayHT
PlayHT,Bertram,bertram,English (US),,male,adult,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/bertram.wav,,PlayHT
PlayHT,Billy,s3://voice-cloning-zero-shot/37e5af8b-800a-4a76-8f31-4203315f8a9e/billysaad/manifest.json,English (US),,male,,american,,gaming,https://parrot-samples.s3.amazonaws.com/kettle/billy.wav,,PlayHT
PlayHT,Billy,s3://mockingbird-prod/nathan_drake_carmelo_pampillonio_7d540ad6-7d32-41f6-8d53-2584901aa03d/voices/speaker/manifest.json,English (US),,male,,american,,gaming,https://peregrine-samples.s3.amazonaws.com/editor-samples/billy.wav,,PlayHT
PlayHT,Blaine,blaine,English (US),,male,adult,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/blaine.wav,,PlayHT
PlayHT,Booker,booker,English (US),,male,youth,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/booker.wav,,PlayHT
PlayHT,Bora Conversational,s3://voice-cloning-zero-shot/7a3da4b1-5e25-4076-a368-48a9c6d2981e/original/manifest.json,Greek,,female,,greek,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Greek+Bora+Conversational.wav,,PlayHT
PlayHT,Bora Narrative,s3://voice-cloning-zero-shot/f87aaa4d-6ac3-4acd-bb99-70af1ebd44b8/original/manifest.json,Greek,,female,,greek,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Greek+Bora+Narrative.wav,,PlayHT
PlayHT,Bret,bret,English (US),,female,adult,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/bret.wav,,PlayHT
PlayHT,Briggs,s3://voice-cloning-zero-shot/71cdb799-1e03-41c6-8a05-f7cd55134b0b/original/manifest.json,English,,male,,american,,,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Briggs_Sample.wav,,PlayHT
PlayHT,Bruce,bruce,English (US),,male,adult,british,,training,https://peregrine-samples.s3.amazonaws.com/editor-samples/bruce.wav,,PlayHT
PlayHT,Bryan,s3://voice-cloning-zero-shot/4c627545-b9c0-4791-ae8e-f48f5475247c/bryansaad/manifest.json,English (US),,male,adult,american,,videos,https://peregrine-results.s3.amazonaws.com/euekNIyvT2kURh1CJ3.mp3,,PlayHT
PlayHT,Bryan,bryan,English (US),,male,adult,american,,videos,https://peregrine-samples.s3.amazonaws.com/editor-samples/bryan.wav,,PlayHT
PlayHT,Calum,s3://voice-cloning-zero-shot/81aa8eb4-56dc-4104-96ad-65484be686e6/original/manifest.json,English (US),,male,adult,scottish,,,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Calum.mp3,,PlayHT
PlayHT,Calvin,s3://voice-cloning-zero-shot/743575eb-efdc-4c10-b185-a5018148822f/original/manifest.json,English (US),,male,,american,,,https://parrot-samples.s3.amazonaws.com/gargamel/Calvin.wav,,PlayHT
PlayHT,Carlo,carlo,English (US),,male,adult,british,,advertising,https://peregrine-samples.s3.amazonaws.com/editor-samples/carlo.wav,,PlayHT
PlayHT,Carmen,s3://voice-cloning-zero-shot/fdb74aec-ede9-45f8-ad87-71cb45f01816/original/manifest.json,English (MX),,female,,mexican,,,https://parrot-samples.s3.amazonaws.com/gargamel/Carmen.wav,,PlayHT
PlayHT,Caroline Conversational,s3://voice-cloning-zero-shot/3e27747a-b276-472c-91db-542bf88687da/original/manifest.json,Portuguese,,female,,brazilian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Portuguese+Carolina+Conversational.wav,,PlayHT
PlayHT,Caroline Narrative,s3://voice-cloning-zero-shot/a7770c38-3246-4ddd-bf58-d8388aa42e65/original/manifest.json,Portuguese,,female,,brazilian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Portuguese+Carolina+Narrative.wav,,PlayHT
PlayHT,Carter,s3://voice-cloning-zero-shot/a72a5d4c-d729-4045-8bc8-1786043a4537/cartersaad/manifest.json,English (US),,male,adult,american,,narrative,https://parrot-samples.s3.amazonaws.com/kettle/carter.wav,,PlayHT
PlayHT,Carter,carter,English (US),,male,adult,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/Carter.wav,,PlayHT
PlayHT,Casper,s3://voice-cloning-zero-shot/1bbc6986-fadf-4bd8-98aa-b86fed0476e9/original/manifest.json,Afrikaans,,male,,american,,,https://s3.amazonaws.com/voice-cloning-zero-shot/520c90d2-b75d-488e-9075-3a886d185e38/original/original.wav,,PlayHT
PlayHT,Celeste,s3://voice-cloning-zero-shot/24507c14-c743-4943-80db-a1e16248309a/original/manifest.json,English (US),,female,adult,american,,narrative,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Celeste_Sample.mp3,,PlayHT
PlayHT,Charles,s3://voice-cloning-zero-shot/9f1ee23a-9108-4538-90be-8e62efc195b6/charlessaad/manifest.json,English (US),,male,adult,american,,narrative,https://parrot-samples.s3.amazonaws.com/kettle/charles.wav,,PlayHT
PlayHT,Charles,charles,English (US),,male,adult,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/charles.wav,,PlayHT
PlayHT,Charlotte,s3://voice-cloning-zero-shot/b2f5441d-354f-4c2f-8f32-390aaaabf42d/charlottesaad/manifest.json,English (US),,female,adult,canadian,,narrative,https://peregrine-results.s3.amazonaws.com/xLCfJmpzFIEwsi3dUx.mp3,,PlayHT
PlayHT,Charlotte,charlotte,English (US),,female,adult,canadian,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/charlotte.wav,,PlayHT
PlayHT,Charlotte (Advertising),s3://peregrine-voices/charlotte ads parrot saad/manifest.json,English (CA),,female,adult,canadian,,advertising,https://peregrine-samples.s3.amazonaws.com/parrot-samples/charlotte+ads.wav,,PlayHT
PlayHT,Charlotte (Meditation),s3://peregrine-voices/charlotte meditation 2 parrot saad/manifest.json,English (CA),,female,adult,canadian,,meditation,https://peregrine-samples.s3.amazonaws.com/parrot-samples/charlotte+meditation.wav,,PlayHT
PlayHT,Charlotte (Narrative),s3://voice-cloning-zero-shot/a59cb96d-bba8-4e24-81f2-e60b888a0275/charlottenarrativesaad/manifest.json,English (CA),,female,adult,canadian,,narrative,https://parrot-samples.s3.amazonaws.com/kettle/charlotte+(narrative).wav,,PlayHT
PlayHT,Charlotte (Narrative),s3://mockingbird-prod/charlotte_vo_narrative_9290be17-ccea-4700-a7fd-a8fe5c49fb20/voices/speaker/manifest.json,English (CA),,female,adult,canadian,,narrative,https://peregrine-samples.s3.us-east-1.amazonaws.com/editor-samples/charlotte_vo_narrative.wav,,PlayHT
PlayHT,Charlotte (Training),s3://peregrine-voices/charlotte_training_parrot_saad/manifest.json,English (CA),,female,adult,canadian,,training,https://peregrine-samples.s3.amazonaws.com/parrot-samples/charlotte+training.wav,,PlayHT
PlayHT,Cheyenne,s3://voice-cloning-zero-shot/ae86f8a3-76bf-4ded-a5fd-bea9d1c8ea1a/original/manifest.json,English (US),,female,adult,american,,,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Cheyenne_Sample.mp3,,PlayHT
PlayHT,Chip,s3://voice-cloning-zero-shot/85d67d83-32c5-4a28-a165-065f655efef0/original/manifest.json,English (US),,male,adult,american,,,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Chip.mp3,,PlayHT
PlayHT,Chris,s3://voice-cloning-zero-shot/028a32d4-6a79-4ca3-a303-d6559843114b/chris/manifest.json,English (US),,male,adult,american,,,https://peregrine-samples.s3.amazonaws.com/parrot-samples/chris.wav,,PlayHT
PlayHT,Chuck,chuck,English (US),,male,adult,british,,videos,https://peregrine-samples.s3.amazonaws.com/editor-samples/chuck.wav,,PlayHT
PlayHT,Chuck,s3://voice-cloning-zero-shot/40738a3a-34bb-4ac3-97c5-aed7b31ccf1d/chucksaad/manifest.json,English (US),,male,adult,british,,videos,https://peregrine-results.s3.amazonaws.com/1kOpQr0eTDPFGlmFkL.mp3,,PlayHT
PlayHT,Clark,s3://voice-cloning-zero-shot/a2852064-4b50-41a8-82f4-0ef0aae4601c/clarksaad/manifest.json,English (US),,male,old,british,,narrative,https://peregrine-results.s3.amazonaws.com/GEFxhw1xJIoHksvjuY.mp3,,PlayHT
PlayHT,Clark,clark,English (US),,male,old,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/clark.wav,,PlayHT
PlayHT,Clifton,s3://voice-cloning-zero-shot/7447d346-20d5-4939-b43c-bdf17e757e98/cliftonsaad/manifest.json,English (US),,male,old,american,,narrative,https://peregrine-results.s3.amazonaws.com/IQqwyNGPmk3cF7x5QG.mp3,,PlayHT
PlayHT,Clifton,clifton,English (US),,male,old,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/clifton.wav,,PlayHT
PlayHT,Cooper,hayden,English (US),,male,adult,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/hayden.wav,,PlayHT
PlayHT,Daisy,daisy,English (US),,female,adult,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/Daisy.wav,,PlayHT
PlayHT,Dane,dane,English (US),,male,adult,american,,videos,https://peregrine-samples.s3.amazonaws.com/editor-samples/dane.wav,,PlayHT
PlayHT,Daniel,s3://voice-cloning-zero-shot/81111918-bf87-484b-9ffa-7be344c62223/danielsaad/manifest.json,English (US),,male,adult,canadian,,narrative,https://peregrine-results.s3.amazonaws.com/3VYZRRbbNenuQDn59x.mp3,,PlayHT
PlayHT,Daniel,daniel,English (US),,male,adult,canadian,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/daniel_vo.wav,,PlayHT
PlayHT,Darnell,s3://voice-cloning-zero-shot/2d5053ed-635a-499a-aa66-e85aeaf46d3e/darnellsaad/manifest.json,English (US),,male,youth,american,,narrative,https://peregrine-results.s3.amazonaws.com/91d90mOYy97yxMzha5.mp3,,PlayHT
PlayHT,Darnell,darnell,English (US),,male,youth,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/darnell.wav,,PlayHT
PlayHT,Daron,daron,English (US),,male,old,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/daron.wav,,PlayHT
PlayHT,Darrell,s3://voice-cloning-zero-shot/f669de94-fea6-4af3-a8ea-193b75bb142b/darrellsaad/manifest.json,English (US),,male,adult,british,,advertising,https://peregrine-results.s3.amazonaws.com/AvIq3LAwQyaX4zKxfi.mp3,,PlayHT
PlayHT,Darrell,darrell,English (US),,male,adult,british,,advertising,https://peregrine-samples.s3.amazonaws.com/editor-samples/darrell.wav,,PlayHT
PlayHT,David Conversational,s3://voice-cloning-zero-shot/4c8f0ddf-5c76-4ad6-ac8b-03fc96ea5233/original/manifest.json,German,,male,,german,,,https://parrot-samples.s3.amazonaws.com/v3-samples/German+David+Conversational.wav,,PlayHT
PlayHT,David Narrative,s3://voice-cloning-zero-shot/84c1437e-4225-482b-bce4-d519326f9fc1/original/manifest.json,German,,male,,german,,,https://parrot-samples.s3.amazonaws.com/v3-samples/German+David+Narrative.wav,,PlayHT
PlayHT,Davis,s3://peregrine-voices/a10/manifest.json,English (US),,male,adult,american,,,,,PlayHT
PlayHT,Delilah,s3://voice-cloning-zero-shot/1afba232-fae0-4b69-9675-7f1aac69349f/delilahsaad/manifest.json,English (US),,female,adult,american,,narrative,https://peregrine-results.s3.amazonaws.com/UlI3kAAfgCOJNP2OMe.mp3,,PlayHT
PlayHT,Delilah,ignacio,English (US),,female,adult,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/ignacio.wav,,PlayHT
PlayHT,Dexter,s3://voice-cloning-zero-shot/b27bc13e-996f-4841-b584-4d35801aea98/original/manifest.json,English,,male,,american,,,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Dexter_Sample.wav,,PlayHT
PlayHT,Dick,s3://voice-cloning-zero-shot/7b97b543-7877-41b6-86ee-aa1e0b6c110e/dicksaad/manifest.json,English (US),,male,adult,american,,training,https://peregrine-results.s3.amazonaws.com/ydgska4ZaIJ3bmRy0t.mp3,,PlayHT
PlayHT,Dick,dick,English (US),,male,adult,american,,training,https://peregrine-samples.s3.amazonaws.com/editor-samples/dick.wav,,PlayHT
PlayHT,Dohee Conversational,s3://voice-cloning-zero-shot/94c9868a-da30-4263-81f7-16c7288acd4c/original/manifest.json,Korean,,female,,korean,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Korean+Dohee+Conversational.wav,,PlayHT
PlayHT,Dohee Narrative,s3://voice-cloning-zero-shot/e8177169-235a-4559-a13b-baf324f96bbd/original/manifest.json,Korean,,female,,korean,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Korean+Dohee+Narrative.wav,,PlayHT
PlayHT,Domenic,domenic,English (US),,male,adult,british,,videos,https://peregrine-samples.s3.amazonaws.com/editor-samples/domenic.wav,,PlayHT
PlayHT,Donna (Meditation),s3://peregrine-voices/donna_meditation_saad/manifest.json,English (US),,female,,american,,meditation,https://peregrine-samples.s3.amazonaws.com/parrot-samples/donna+meditation.wav,,PlayHT
PlayHT,Donna (Narrative),s3://peregrine-voices/donna_parrot_saad/manifest.json,English (US),,female,,american,,narrative,https://peregrine-samples.s3.amazonaws.com/parrot-samples/donna+narrative.wav,,PlayHT
PlayHT,Donovan,s3://voice-cloning-zero-shot/07dc6825-4fde-4430-8c86-54ead89e0c88/donovansaad2/manifest.json,English (US),,male,adult,american,,narrative,https://parrot-samples.s3.amazonaws.com/kettle/donovan.wav,,PlayHT
PlayHT,Donovan,donovan,English (US),,male,adult,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/donovan.wav,,PlayHT
PlayHT,Dudley,s3://voice-cloning-zero-shot/9b559f3c-22e7-4b10-8158-3e11b333751e/dudleysaad/manifest.json,English (US),,male,old,american,,narrative,https://peregrine-results.s3.amazonaws.com/TzWYqWMTlbSF11bYhd.mp3,,PlayHT
PlayHT,Dudley,dudley,English (US),,male,old,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/dudley.wav,,PlayHT
PlayHT,Dunja Conversational,s3://voice-cloning-zero-shot/66ce2702-260a-4c29-98a9-de363485cd6d/original/manifest.json,Serbian,,female,,serbian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Serbian+Dunja+Conversational.wav,,PlayHT
PlayHT,Dunja Podcast,s3://voice-cloning-zero-shot/88b7b183-e5c1-4c9a-90b4-564be824cd7b/original/manifest.json,Serbian,,female,,serbian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Sebian+Dunja+Podcast.wav,,PlayHT
PlayHT,Dusty,s3://voice-cloning-zero-shot/a61556e4-d465-492d-9aac-1daac5f0e7cc/original/manifest.json,English (US),,male,adult,american,,,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Fletcher.mp3,,PlayHT
PlayHT,Dylan,s3://voice-cloning-zero-shot/3a831d1f-2183-49de-b6d8-33f16b2e9867/dylansaad/manifest.json,English (US),,male,old,british,,gaming,https://peregrine-results.s3.amazonaws.com/AAc418f41vBRkHNOdi.mp3,,PlayHT
PlayHT,Dylan,dylan,English (US),,male,old,british,,gaming,https://peregrine-samples.s3.amazonaws.com/editor-samples/dylan.wav,,PlayHT
PlayHT,Earle,s3://voice-cloning-zero-shot/f72dbbd1-1f99-4f5b-b0d0-de06f8854d05/earlesaad/manifest.json,English (US),,male,adult,british,,narrative,https://peregrine-results.s3.amazonaws.com/emmmDreIk41pZPmTzz.mp3,,PlayHT
PlayHT,Earle,earle,English (US),,male,adult,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/earle.wav,,PlayHT
PlayHT,Efim Conversational,s3://voice-cloning-zero-shot/63e1fb33-f44c-4f5d-9c74-598f04c2e6f2/original/manifest.json,Russian,,male,,russian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Russian+Efim+Conversational.wav,,PlayHT
PlayHT,Efim Narrative,s3://voice-cloning-zero-shot/4adb8395-2eb3-4a8a-8a0d-0a78da2b7030/original/manifest.json,Russian,,male,,russian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Russian+Efim+Narrative.wav,,PlayHT
PlayHT,Efim Podcast,s3://voice-cloning-zero-shot/32d329a9-b9d3-46b7-a62b-5a0db1c1ed7b/original/manifest.json,Russian,,male,,russian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Russian+Efim+Podcasr.wav,,PlayHT
PlayHT,Efren,efren,English (US),,male,adult,american,,training,https://peregrine-samples.s3.amazonaws.com/editor-samples/efren.wav,,PlayHT
PlayHT,Eileen,s3://voice-cloning-zero-shot/b709b944-9256-4578-b9d8-a1ce4d729022/eileensaad/manifest.json,English (US),,female,,american,,narrative,https://peregrine-results.s3.amazonaws.com/rtTTJKp1riEZnQQGgy.mp3,,PlayHT
PlayHT,Eileen,s3://mockingbird-prod/eileen_vo_5d7b2bcc-d635-4301-97e8-d97c13768514/voices/speaker/manifest.json,English (GB),,female,,british,,narrative,https://peregrine-samples.s3.us-east-1.amazonaws.com/editor-samples/eileen_vo.wav,,PlayHT
PlayHT,Eleanor,s3://voice-cloning-zero-shot/d712cad5-85db-44c6-8ee0-8f4361ed537b/eleanorsaad2/manifest.json,English (US),,female,adult,british,,advertising,https://parrot-samples.s3.amazonaws.com/kettle/eleanor-2.wav,,PlayHT
PlayHT,Eleanor,denis,English (US),,female,adult,british,,advertising,https://peregrine-samples.s3.amazonaws.com/editor-samples/denis.wav,,PlayHT
PlayHT,Elijah,elijah,English (US),,male,old,american,,training,https://peregrine-samples.s3.amazonaws.com/editor-samples/elijah.wav,,PlayHT
